ID,Age,Overall,Potential,Value,Wage,height,weight,crossing,finishing,heading_accuracy,short_passing,volleys,acceleration,sprint_speed,agility,reactions,balance,dribbling,curve,fk_accuracy,long_passing,ball_control,shot_power,jumping,stamina,strength,long_shots,aggression,interception,positioning,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,preferred_foot,weak_foot,skill_move,international_reputation,work_rate,Position_Category,body_type_clean
256684,18,52,68,200000.0,950.0,183.0,76.0,27,55,52,40,40.0,67,68,63,45.0,60.0,50,33,23,28,49.0,52,68,56,58,44.0,52,18,53.0,47.0,53.0,43.0,19,22,22.0,7,10,10,5,12,1,4.0,2.0,1.0,6,1,0
256685,21,60,68,550000.0,850.0,173.0,68.0,55,60,44,60,58.0,80,81,81,46.0,84.0,64,58,50,51,60.0,68,49,58,64,50.0,44,24,60.0,55.0,52.0,58.0,33,24,25.0,14,5,13,10,11,1,3.0,3.0,1.0,2,1,1
256690,23,65,69,1000000.0,2000.0,182.0,66.0,40,67,68,61,52.0,72,73,68,61.0,70.0,62,57,48,50,64.0,69,67,70,58,68.0,48,15,65.0,58.0,70.0,64.0,12,18,18.0,11,13,6,11,7,1,3.0,2.0,1.0,1,1,0
256691,28,62,62,350000.0,1000.0,177.0,71.0,59,26,53,57,25.0,73,73,67,47.0,78.0,55,39,35,52,60.0,32,77,75,69,28.0,65,56,43.0,41.0,35.0,43.0,55,61,60.0,11,8,7,13,7,1,2.0,2.0,1.0,8,2,1
256692,27,71,74,2200000.0,7000.0,183.0,73.0,68,61,53,72,51.0,68,69,73,71.0,71.0,68,58,69,70,71.0,71,59,87,74,62.0,68,66,67.0,69.0,70.0,69.0,67,67,62.0,12,12,6,6,10,1,4.0,2.0,1.0,0,0,0
256694,26,63,64,525000.0,1000.0,184.0,77.0,51,25,54,53,25.0,73,69,68,53.0,69.0,59,34,26,49,62.0,45,78,74,68,28.0,62,59,25.0,45.0,39.0,58.0,59,63,60.0,6,11,10,6,7,1,3.0,2.0,1.0,3,2,1
256696,19,58,66,450000.0,850.0,181.0,77.0,55,57,48,63,39.0,69,70,74,54.0,79.0,61,48,44,61,60.0,53,57,70,64,54.0,50,36,55.0,55.0,48.0,56.0,50,52,51.0,7,14,12,10,9,1,3.0,3.0,1.0,2,0,1
256697,21,64,72,1200000.0,4000.0,187.0,70.0,56,50,53,67,32.0,61,60,60,60.0,61.0,63,55,56,66,64.0,55,56,68,67,47.0,54,62,57.0,66.0,35.0,68.0,60,58,56.0,9,13,10,12,6,0,3.0,2.0,1.0,8,0,0
256698,20,55,63,275000.0,2000.0,181.0,80.0,52,51,41,51,46.0,78,77,68,42.0,58.0,56,53,35,43,56.0,59,55,59,65,44.0,32,16,50.0,48.0,47.0,45.0,16,28,25.0,8,12,5,13,9,0,3.0,3.0,1.0,8,1,1
256699,28,62,64,350000.0,2000.0,185.0,80.0,17,12,19,31,15.0,30,33,32,55.0,45.0,16,16,17,30,22.0,46,67,33,54,11.0,38,14,10.0,57.0,15.0,28.0,19,13,15.0,65,64,61,59,60,1,2.0,1.0,1.0,8,3,1
256700,22,61,69,725000.0,1000.0,175.0,68.0,58,57,52,57,49.0,83,72,73,56.0,72.0,63,60,56,44,60.0,56,58,67,47,52.0,38,17,56.0,59.0,55.0,56.0,15,19,14.0,14,6,9,7,9,0,2.0,3.0,1.0,2,1,0
256701,22,60,66,400000.0,1000.0,174.0,67.0,56,58,35,63,53.0,71,70,81,58.0,80.0,61,57,53,60,61.0,55,53,72,42,55.0,44,45,58.0,61.0,52.0,59.0,48,49,47.0,6,6,6,14,8,1,3.0,2.0,1.0,2,0,0
256702,18,51,66,120000.0,500.0,186.0,80.0,13,7,10,19,5.0,32,19,34,33.0,35.0,13,11,12,21,11.0,40,47,21,40,7.0,25,14,7.0,34.0,15.0,23.0,9,12,10.0,52,50,53,55,53,1,3.0,1.0,1.0,8,3,1
256705,25,67,70,1200000.0,5000.0,187.0,83.0,56,37,61,64,34.0,72,75,66,62.0,65.0,53,43,28,60,58.0,29,83,70,75,26.0,69,64,55.0,53.0,34.0,65.0,70,68,67.0,10,5,5,7,9,1,3.0,2.0,1.0,6,2,1
256713,18,56,75,350000.0,600.0,178.0,67.0,52,46,37,58,40.0,68,68,68,52.0,71.0,57,56,50,54,58.0,53,51,55,44,46.0,39,29,49.0,56.0,48.0,52.0,32,36,33.0,15,8,13,6,11,0,2.0,3.0,1.0,8,1,0
256721,17,50,70,120000.0,500.0,188.0,75.0,24,19,48,33,25.0,65,67,44,46.0,58.0,23,27,26,29,34.0,36,67,55,58,17.0,47,49,27.0,28.0,32.0,41.0,50,52,49.0,12,11,6,6,11,1,2.0,2.0,1.0,8,2,1
256723,22,60,67,500000.0,950.0,176.0,61.0,50,60,45,55,52.0,73,75,68,41.0,78.0,68,46,42,46,65.0,67,46,56,46,52.0,43,29,56.0,57.0,53.0,52.0,25,28,25.0,13,7,14,6,14,1,3.0,2.0,1.0,1,1,0
256727,20,60,72,600000.0,3000.0,177.0,77.0,53,63,42,59,51.0,62,65,55,59.0,65.0,64,53,51,57,62.0,61,44,45,65,39.0,45,23,58.0,62.0,58.0,64.0,40,35,38.0,8,8,7,7,14,1,4.0,2.0,1.0,2,0,2
256728,20,60,69,550000.0,3000.0,183.0,65.0,47,51,43,58,47.0,60,62,54,58.0,58.0,69,60,45,53,68.0,62,60,41,53,46.0,46,20,56.0,59.0,66.0,57.0,43,36,43.0,6,10,13,7,7,1,3.0,3.0,1.0,8,0,0
256729,20,55,67,275000.0,2000.0,192.0,82.0,12,8,12,20,7.0,25,15,29,43.0,28.0,14,14,11,24,11.0,43,35,27,56,7.0,24,8,8.0,32.0,19.0,25.0,8,13,10.0,53,59,57,48,61,1,2.0,1.0,1.0,8,3,1
256730,31,65,65,525000.0,2000.0,179.0,67.0,59,24,60,53,21.0,82,83,64,60.0,69.0,55,29,25,41,54.0,25,68,82,68,23.0,62,59,40.0,42.0,33.0,47.0,60,65,62.0,15,9,12,9,9,1,2.0,2.0,1.0,8,2,1
256732,18,63,79,1200000.0,2000.0,172.0,70.0,55,55,45,64,52.0,64,64,74,53.0,84.0,72,62,54,57,71.0,60,63,54,35,48.0,44,35,55.0,60.0,58.0,52.0,35,40,38.0,12,8,8,11,12,1,3.0,2.0,1.0,7,0,0
256735,20,60,69,525000.0,1000.0,179.0,69.0,65,54,44,60,48.0,70,67,58,55.0,73.0,56,64,57,58,56.0,60,63,64,55,57.0,51,45,60.0,59.0,50.0,49.0,59,58,54.0,6,11,10,6,12,1,3.0,2.0,1.0,2,2,0
256738,23,60,66,400000.0,2000.0,192.0,87.0,40,59,64,54,50.0,53,53,53,55.0,34.0,62,44,35,38,62.0,62,49,51,74,52.0,47,24,59.0,54.0,42.0,53.0,24,25,25.0,5,6,10,5,11,1,2.0,2.0,1.0,7,1,1
256741,28,66,66,850000.0,4000.0,186.0,75.0,56,63,65,68,48.0,54,52,52,65.0,54.0,63,58,52,64,66.0,65,76,84,64,56.0,70,62,67.0,61.0,65.0,61.0,57,65,63.0,5,13,8,11,13,0,3.0,2.0,1.0,2,0,1
256742,22,66,73,1500000.0,2000.0,195.0,81.0,16,9,14,42,10.0,37,33,34,58.0,37.0,12,16,15,42,28.0,47,48,30,62,10.0,25,15,14.0,53.0,15.0,48.0,14,12,10.0,67,66,63,65,68,1,3.0,1.0,1.0,8,3,1
256743,22,63,70,900000.0,3000.0,180.0,75.0,59,29,60,58,28.0,68,69,60,56.0,71.0,42,37,29,54,50.0,42,68,65,67,22.0,68,62,25.0,37.0,47.0,45.0,62,68,66.0,14,7,9,8,12,1,3.0,2.0,1.0,8,2,1
256744,27,55,56,110000.0,1000.0,190.0,82.0,14,10,13,28,12.0,38,38,42,38.0,30.0,10,15,13,30,20.0,38,55,25,56,10.0,36,13,8.0,30.0,18.0,32.0,14,11,11.0,59,54,50,54,60,1,3.0,1.0,1.0,8,3,1
256745,28,58,58,210000.0,800.0,181.0,76.0,28,59,58,48,56.0,69,67,65,44.0,60.0,60,44,35,38,58.0,59,68,51,59,51.0,56,15,61.0,54.0,52.0,57.0,15,15,15.0,8,12,6,12,7,1,3.0,2.0,1.0,7,1,1
256749,21,58,66,450000.0,750.0,183.0,83.0,35,58,58,47,52.0,65,68,63,48.0,58.0,54,42,45,33,60.0,57,65,51,80,53.0,41,13,55.0,45.0,57.0,47.0,12,18,16.0,13,7,10,6,15,1,3.0,2.0,1.0,8,1,1
256750,22,60,66,350000.0,2000.0,183.0,77.0,47,21,59,52,13.0,61,64,63,55.0,57.0,39,20,26,50,54.0,43,64,57,74,18.0,62,59,22.0,33.0,31.0,46.0,58,59,57.0,6,10,14,11,15,1,3.0,2.0,1.0,8,2,1
256754,22,57,67,325000.0,700.0,184.0,74.0,10,7,13,17,5.0,32,16,26,30.0,41.0,13,14,13,25,18.0,44,57,28,49,9.0,20,10,8.0,22.0,15.0,27.0,8,10,13.0,64,56,58,59,58,1,3.0,1.0,1.0,8,3,0
256755,24,56,61,170000.0,700.0,181.0,73.0,10,7,12,21,7.0,33,20,38,34.0,43.0,14,13,10,28,19.0,44,59,16,48,5.0,22,14,8.0,39.0,13.0,29.0,9,10,14.0,60,57,58,53,61,1,3.0,1.0,1.0,8,3,1
256756,25,55,60,190000.0,2000.0,190.0,86.0,22,61,72,43,46.0,49,53,34,49.0,44.0,46,32,39,31,47.0,53,66,58,81,47.0,51,21,54.0,45.0,59.0,51.0,18,18,22.0,6,6,13,14,11,1,3.0,2.0,1.0,7,1,1
256758,34,51,51,10000.0,2000.0,185.0,83.0,10,7,11,17,7.0,31,16,29,34.0,42.0,6,10,13,27,12.0,44,57,16,62,8.0,26,14,4.0,26.0,11.0,32.0,5,11,14.0,49,45,58,53,59,1,2.0,1.0,1.0,8,3,1
256759,30,57,57,110000.0,2000.0,186.0,81.0,13,9,12,24,8.0,17,23,32,47.0,35.0,11,14,14,28,18.0,45,46,24,56,6.0,19,12,6.0,24.0,12.0,32.0,6,10,12.0,62,59,60,52,55,1,3.0,1.0,1.0,8,3,1
256760,30,56,56,120000.0,2000.0,187.0,83.0,58,22,41,43,21.0,64,63,58,50.0,50.0,48,52,33,38,52.0,25,58,58,71,22.0,47,51,37.0,33.0,37.0,40.0,53,58,57.0,15,7,14,12,9,0,2.0,2.0,1.0,8,2,0
256761,28,59,61,230000.0,2000.0,182.0,79.0,23,19,63,46,28.0,59,58,46,58.0,60.0,28,29,23,28,28.0,34,70,62,69,15.0,42,60,22.0,26.0,34.0,45.0,60,64,58.0,10,8,7,11,10,0,3.0,2.0,1.0,8,2,1
256762,25,64,67,775000.0,4000.0,175.0,72.0,64,58,39,67,48.0,67,69,73,63.0,77.0,67,67,58,63,66.0,67,59,61,59,66.0,59,27,55.0,64.0,63.0,63.0,37,29,37.0,8,5,14,9,14,0,3.0,3.0,1.0,2,1,1
256764,29,65,65,700000.0,4000.0,179.0,71.0,65,55,46,70,38.0,59,59,56,59.0,68.0,66,42,37,66,67.0,60,56,63,50,63.0,59,41,67.0,57.0,40.0,50.0,34,35,44.0,11,10,6,11,7,1,3.0,2.0,1.0,2,0,1
256765,26,60,62,300000.0,3000.0,175.0,67.0,30,64,65,60,57.0,68,71,56,52.0,76.0,59,39,25,31,55.0,62,57,55,43,59.0,49,12,61.0,58.0,53.0,58.0,16,22,22.0,13,11,8,5,9,1,3.0,3.0,1.0,0,1,1
256766,30,63,63,400000.0,3000.0,181.0,81.0,21,21,60,60,27.0,64,55,46,60.0,60.0,27,22,24,37,55.0,38,73,61,66,17.0,65,61,27.0,26.0,33.0,67.0,67,64,58.0,14,12,9,12,12,1,2.0,2.0,1.0,8,2,1
256770,19,62,71,825000.0,2000.0,174.0,69.0,57,45,57,63,40.0,75,65,79,58.0,75.0,66,60,40,60,61.0,46,62,55,44,43.0,55,58,48.0,50.0,50.0,48.0,57,63,60.0,11,9,10,9,8,1,3.0,2.0,1.0,8,2,0
256771,20,54,64,220000.0,900.0,181.0,68.0,45,43,44,58,36.0,75,59,63,51.0,66.0,55,49,37,57,57.0,55,51,54,52,53.0,56,50,49.0,56.0,41.0,57.0,45,51,46.0,9,10,9,6,6,1,3.0,2.0,1.0,8,0,0
256772,19,52,64,180000.0,700.0,193.0,78.0,28,17,45,33,25.0,68,59,42,43.0,63.0,24,27,21,26,32.0,36,74,52,75,16.0,46,51,26.0,30.0,36.0,38.0,52,54,51.0,7,5,14,8,12,1,3.0,2.0,1.0,8,2,0
256774,19,54,69,240000.0,500.0,192.0,78.0,40,39,53,61,41.0,66,67,59,51.0,64.0,53,46,46,57,55.0,54,56,55,64,38.0,51,45,34.0,43.0,47.0,56.0,55,55,55.0,6,11,10,8,7,1,3.0,2.0,1.0,8,2,0
256775,23,56,67,300000.0,2000.0,194.0,86.0,25,22,51,46,28.0,48,54,34,42.0,40.0,28,23,21,32,33.0,35,63,59,83,23.0,55,54,28.0,29.0,35.0,42.0,51,60,55.0,9,8,8,14,14,0,2.0,2.0,1.0,5,2,1
256776,22,58,67,425000.0,2000.0,172.0,68.0,55,52,54,56,46.0,68,72,82,51.0,71.0,56,42,36,50,57.0,58,50,60,51,47.0,36,51,54.0,51.0,47.0,50.0,49,59,53.0,6,15,7,11,8,1,3.0,2.0,1.0,8,2,1
256777,20,56,70,325000.0,2000.0,177.0,72.0,55,20,44,44,20.0,68,65,65,52.0,74.0,53,48,27,38,56.0,33,75,62,55,27.0,46,53,32.0,37.0,37.0,39.0,49,53,53.0,8,14,12,14,10,1,3.0,2.0,1.0,8,2,1
256778,20,58,73,500000.0,2000.0,185.0,82.0,48,55,58,55,45.0,62,66,65,46.0,68.0,58,42,38,52,61.0,63,68,58,74,46.0,58,32,56.0,50.0,50.0,55.0,32,35,35.0,6,10,10,14,11,1,3.0,2.0,1.0,8,1,1
256782,20,65,80,1700000.0,2000.0,178.0,71.0,48,64,37,66,43.0,75,67,83,52.0,84.0,73,50,46,57,71.0,54,71,72,50,61.0,58,20,58.0,61.0,48.0,54.0,34,25,33.0,12,7,10,6,8,1,3.0,3.0,1.0,2,1,1
256786,20,59,69,500000.0,5000.0,196.0,90.0,28,61,54,51,41.0,64,68,59,54.0,45.0,53,37,38,33,54.0,59,65,63,83,54.0,33,12,60.0,52.0,58.0,56.0,16,18,14.0,13,6,6,15,6,1,2.0,2.0,1.0,1,1,1
256787,21,55,67,300000.0,850.0,174.0,70.0,55,36,51,59,38.0,58,54,61,56.0,82.0,49,44,43,55,50.0,57,64,67,56,38.0,59,44,57.0,53.0,50.0,49.0,41,45,52.0,15,11,13,9,12,1,3.0,2.0,1.0,8,0,1
256521,21,62,71,900000.0,2000.0,170.0,66.0,64,66,32,63,67.0,77,66,82,49.0,84.0,68,71,66,56,70.0,67,68,52,48,69.0,51,48,47.0,41.0,65.0,49.0,39,40,46.0,6,12,7,7,12,0,4.0,3.0,1.0,8,0,1
256522,24,62,65,550000.0,1000.0,186.0,77.0,59,64,65,49,56.0,66,70,66,56.0,59.0,68,48,52,38,67.0,54,71,59,72,58.0,51,21,61.0,50.0,59.0,59.0,15,31,23.0,5,13,14,6,13,0,3.0,2.0,1.0,8,1,0
256525,20,63,74,1100000.0,2000.0,170.0,63.0,55,61,63,58,49.0,78,77,83,57.0,78.0,65,49,47,53,63.0,65,71,54,43,63.0,39,23,59.0,58.0,62.0,55.0,21,25,23.0,8,10,8,7,5,0,3.0,3.0,1.0,7,0,0
256526,19,58,72,475000.0,2000.0,178.0,66.0,45,39,59,65,39.0,69,65,67,55.0,65.0,59,59,49,61,61.0,55,63,59,47,37.0,61,53,43.0,65.0,57.0,51.0,53,55,57.0,12,7,7,7,9,1,3.0,2.0,1.0,8,0,0
256527,21,62,68,575000.0,2000.0,192.0,85.0,32,22,62,56,26.0,54,50,44,49.0,46.0,42,34,33,46,47.0,54,70,51,84,24.0,63,57,26.0,44.0,42.0,47.0,59,64,60.0,10,9,15,15,12,1,3.0,2.0,1.0,8,2,1
256528,20,63,71,975000.0,2000.0,185.0,72.0,60,33,65,61,27.0,71,71,69,53.0,69.0,59,38,32,57,61.0,47,73,69,65,32.0,63,59,49.0,55.0,46.0,55.0,63,65,63.0,9,13,6,13,10,0,3.0,2.0,1.0,8,2,0
256529,20,57,70,350000.0,1000.0,187.0,76.0,11,7,13,22,5.0,31,22,24,56.0,58.0,6,13,13,29,15.0,39,50,17,52,5.0,17,10,5.0,38.0,10.0,22.0,8,11,13.0,58,56,52,52,57,1,1.0,1.0,1.0,8,3,1
256531,20,55,69,300000.0,1000.0,167.0,66.0,39,40,41,60,34.0,66,56,52,52.0,85.0,47,32,36,54,53.0,39,64,56,52,42.0,54,49,32.0,45.0,38.0,41.0,50,58,50.0,7,13,13,8,9,1,3.0,2.0,1.0,8,0,1
256534,20,57,73,400000.0,1000.0,182.0,87.0,20,15,51,55,26.0,58,63,43,47.0,57.0,23,27,26,35,40.0,34,73,62,70,15.0,49,55,22.0,25.0,31.0,39.0,54,65,60.0,12,11,13,15,6,1,3.0,2.0,1.0,8,2,1
256536,20,60,69,475000.0,950.0,194.0,90.0,10,4,13,23,5.0,35,33,32,60.0,36.0,13,11,12,24,18.0,40,48,26,83,6.0,20,18,6.0,45.0,14.0,22.0,16,15,11.0,65,58,53,50,62,0,2.0,1.0,1.0,8,3,1
256537,21,64,73,1100000.0,2000.0,191.0,80.0,12,6,12,30,6.0,41,42,36,65.0,33.0,8,9,11,26,11.0,43,57,28,73,8.0,26,18,8.0,35.0,18.0,42.0,16,15,13.0,67,59,57,60,65,1,2.0,1.0,1.0,8,3,1
256538,27,64,64,575000.0,3000.0,180.0,78.0,64,56,58,62,53.0,68,69,66,56.0,61.0,58,62,66,59,61.0,66,66,65,69,63.0,68,61,61.0,58.0,51.0,60.0,62,62,61.0,11,8,13,14,6,1,3.0,2.0,1.0,8,2,1
256545,26,68,68,1300000.0,12000.0,183.0,70.0,66,67,47,63,58.0,85,86,75,62.0,68.0,66,59,60,61,62.0,65,60,76,63,62.0,68,55,64.0,65.0,62.0,62.0,52,48,46.0,11,13,14,13,7,1,3.0,2.0,1.0,2,0,0
256546,23,60,65,375000.0,2000.0,180.0,78.0,48,41,51,64,46.0,63,61,58,56.0,66.0,57,57,56,63,62.0,60,62,58,73,56.0,58,61,56.0,60.0,43.0,56.0,53,60,56.0,10,12,13,7,15,1,3.0,2.0,1.0,8,0,0
256549,18,51,69,140000.0,500.0,183.0,72.0,28,22,46,30,29.0,64,54,42,47.0,63.0,30,22,28,28,30.0,35,69,55,55,25.0,42,51,27.0,35.0,39.0,43.0,50,61,56.0,14,7,8,12,6,1,2.0,2.0,1.0,5,2,1
256551,18,58,72,450000.0,500.0,172.0,65.0,50,20,45,40,26.0,75,72,57,55.0,72.0,60,32,27,27,53.0,25,57,62,42,20.0,48,57,51.0,34.0,38.0,38.0,58,60,52.0,12,12,13,9,8,1,3.0,2.0,1.0,8,2,1
256552,20,52,65,180000.0,800.0,170.0,70.0,24,18,53,25,29.0,63,64,49,49.0,78.0,19,27,28,45,31.0,32,72,63,56,19.0,44,50,26.0,32.0,37.0,43.0,51,60,55.0,7,13,14,5,13,0,2.0,2.0,1.0,3,2,0
256553,21,54,68,275000.0,900.0,173.0,71.0,37,48,39,60,37.0,69,69,64,50.0,77.0,63,38,36,59,55.0,53,56,40,48,31.0,36,44,50.0,59.0,43.0,53.0,38,53,46.0,11,5,14,10,12,1,3.0,2.0,1.0,8,0,1
256554,20,54,64,220000.0,2000.0,182.0,71.0,40,27,50,50,28.0,64,63,59,47.0,60.0,35,24,29,45,44.0,41,73,53,65,24.0,56,52,30.0,37.0,33.0,47.0,52,52,52.0,10,14,5,14,12,1,2.0,2.0,1.0,6,2,0
256557,18,55,69,250000.0,500.0,178.0,75.0,12,6,11,24,7.0,19,23,29,54.0,48.0,12,11,11,17,17.0,38,53,28,51,6.0,26,10,5.0,19.0,14.0,22.0,8,12,14.0,55,54,51,53,55,1,3.0,1.0,1.0,8,3,0
256558,20,51,62,120000.0,700.0,184.0,75.0,28,17,50,30,28.0,62,63,45,46.0,59.0,23,20,21,26,34.0,33,67,55,64,18.0,45,46,27.0,26.0,34.0,38.0,48,54,57.0,6,14,10,8,15,1,2.0,2.0,1.0,8,2,0
256559,20,54,69,250000.0,750.0,179.0,73.0,45,46,35,62,34.0,66,68,63,51.0,67.0,52,40,40,56,54.0,52,58,65,49,44.0,36,27,50.0,55.0,40.0,51.0,45,54,43.0,14,7,8,14,13,1,3.0,2.0,1.0,8,0,0
256560,19,53,67,210000.0,500.0,182.0,74.0,50,20,41,40,21.0,66,64,63,46.0,72.0,48,27,25,29,46.0,27,56,58,51,23.0,47,50,39.0,39.0,32.0,37.0,48,50,55.0,10,9,10,11,10,1,3.0,2.0,1.0,8,2,0
256561,19,52,66,190000.0,500.0,175.0,68.0,38,46,38,62,37.0,68,62,59,45.0,76.0,55,39,36,55,54.0,48,59,55,45,38.0,41,25,46.0,57.0,45.0,50.0,36,38,45.0,14,12,11,10,14,1,3.0,2.0,1.0,8,0,0
256562,20,53,64,210000.0,500.0,173.0,72.0,32,57,55,43,42.0,64,60,61,48.0,63.0,50,37,31,27,52.0,47,64,55,55,45.0,29,11,54.0,46.0,52.0,45.0,19,16,10.0,12,10,10,15,11,1,3.0,2.0,1.0,8,1,0
256563,20,58,70,475000.0,550.0,170.0,63.0,33,29,43,63,31.0,63,55,56,54.0,78.0,48,37,34,56,60.0,42,58,65,50,38.0,56,52,28.0,47.0,35.0,55.0,51,60,57.0,13,12,15,7,13,1,2.0,2.0,1.0,8,0,0
256564,20,66,79,2100000.0,6000.0,187.0,78.0,64,68,43,63,55.0,70,72,67,48.0,59.0,73,53,45,55,72.0,66,34,55,65,51.0,49,27,65.0,53.0,55.0,49.0,30,33,30.0,9,10,8,7,7,1,3.0,2.0,1.0,8,0,0
256578,20,56,66,325000.0,550.0,171.0,68.0,51,42,38,56,42.0,67,71,62,49.0,82.0,58,47,44,51,54.0,49,51,44,38,33.0,32,26,51.0,55.0,48.0,51.0,26,33,31.0,15,7,6,14,8,1,2.0,2.0,1.0,7,0,0
256579,18,54,72,250000.0,500.0,177.0,66.0,43,27,42,41,27.0,78,74,72,54.0,53.0,48,34,31,31,44.0,33,43,65,57,26.0,32,52,45.0,36.0,32.0,47.0,49,49,46.0,12,9,11,6,7,1,3.0,2.0,1.0,8,2,0
256597,24,63,67,700000.0,1000.0,176.0,65.0,62,56,39,61,44.0,81,75,78,54.0,68.0,63,52,42,56,63.0,52,33,52,41,45.0,38,21,55.0,61.0,57.0,46.0,23,24,25.0,10,6,9,13,10,0,3.0,3.0,1.0,2,0,0
256599,18,50,68,100000.0,500.0,188.0,88.0,10,7,13,27,7.0,25,18,30,40.0,39.0,14,13,11,17,14.0,38,47,23,56,7.0,18,10,4.0,33.0,13.0,22.0,6,10,11.0,46,50,51,50,52,1,3.0,1.0,1.0,8,3,1
256601,22,59,69,450000.0,500.0,183.0,82.0,14,7,13,23,9.0,27,21,33,52.0,49.0,5,14,10,27,11.0,41,56,24,57,9.0,16,10,4.0,22.0,14.0,28.0,8,14,12.0,55,61,54,57,63,1,3.0,1.0,1.0,8,3,1
256602,19,50,63,110000.0,500.0,186.0,74.0,37,48,37,56,35.0,60,61,49,44.0,57.0,49,39,37,54,45.0,50,50,50,56,45.0,43,23,43.0,54.0,47.0,56.0,30,38,44.0,13,13,15,8,15,1,2.0,2.0,1.0,8,0,0
256603,21,55,64,275000.0,650.0,180.0,75.0,34,60,55,47,48.0,57,60,50,53.0,65.0,53,39,27,28,54.0,49,65,56,65,54.0,33,15,52.0,46.0,58.0,41.0,13,19,13.0,11,14,13,12,12,1,2.0,2.0,1.0,8,1,1
256604,19,64,76,1400000.0,600.0,179.0,66.0,39,58,40,60,43.0,71,69,64,59.0,63.0,64,41,55,55,66.0,46,58,60,34,55.0,50,26,72.0,71.0,52.0,60.0,30,36,43.0,10,10,10,14,8,0,3.0,2.0,1.0,2,0,0
256605,18,59,71,525000.0,500.0,183.0,75.0,60,54,36,52,35.0,70,70,70,43.0,59.0,70,40,50,50,60.0,60,42,50,60,51.0,30,20,50.0,50.0,60.0,43.0,24,24,22.0,14,12,8,12,8,0,2.0,2.0,1.0,8,1,1
256606,19,59,76,575000.0,500.0,180.0,69.0,29,68,60,49,60.0,59,60,53,50.0,68.0,50,33,60,31,53.0,60,65,56,60,60.0,31,13,60.0,42.0,68.0,40.0,14,15,15.0,12,12,6,12,10,1,2.0,2.0,1.0,8,1,0
256609,18,53,70,210000.0,500.0,183.0,75.0,12,8,12,28,10.0,40,40,54,48.0,48.0,18,14,12,28,25.0,39,64,20,40,8.0,15,8,8.0,32.0,12.0,28.0,8,16,16.0,53,54,52,51,54,1,2.0,1.0,1.0,8,3,0
256610,18,60,78,625000.0,5000.0,165.0,60.0,49,60,59,56,54.0,80,78,82,61.0,81.0,59,50,44,44,58.0,57,77,57,44,54.0,40,21,57.0,50.0,60.0,58.0,19,24,19.0,12,5,8,14,6,1,3.0,2.0,1.0,2,0,1
256616,20,66,73,1600000.0,3000.0,185.0,72.0,60,28,55,60,34.0,72,71,72,61.0,67.0,66,35,33,56,66.0,46,67,64,65,38.0,65,67,58.0,58.0,41.0,67.0,64,67,64.0,6,8,10,11,9,0,3.0,2.0,1.0,8,2,2
256617,20,55,67,275000.0,2000.0,193.0,83.0,22,18,52,45,21.0,58,55,59,47.0,60.0,24,29,25,40,33.0,36,63,44,61,25.0,54,56,26.0,35.0,30.0,35.0,53,62,57.0,10,12,13,10,8,1,3.0,2.0,1.0,8,2,0
256618,22,60,71,550000.0,3000.0,171.0,69.0,33,69,65,54,49.0,73,65,61,51.0,80.0,63,43,34,40,57.0,64,61,56,45,58.0,31,15,50.0,51.0,73.0,51.0,13,15,14.0,6,15,8,10,15,1,3.0,2.0,1.0,8,1,0
256620,19,62,75,950000.0,4000.0,178.0,65.0,49,48,49,66,43.0,69,66,66,66.0,73.0,60,52,42,64,64.0,52,63,65,53,53.0,62,60,64.0,62.0,61.0,65.0,61,52,44.0,7,8,5,15,10,1,3.0,2.0,1.0,8,0,0
256622,19,54,63,220000.0,900.0,178.0,71.0,51,28,37,32,23.0,85,83,75,45.0,71.0,50,32,34,31,46.0,28,55,55,56,26.0,52,50,41.0,36.0,34.0,34.0,45,50,51.0,7,10,10,12,10,0,2.0,2.0,1.0,0,2,1
256624,18,50,65,90000.0,500.0,187.0,79.0,10,7,13,19,8.0,20,23,25,46.0,33.0,6,14,13,17,17.0,32,53,18,38,5.0,19,12,6.0,22.0,12.0,21.0,8,12,10.0,51,50,42,45,52,1,2.0,1.0,1.0,8,3,1
256629,18,51,66,140000.0,500.0,175.0,72.0,32,54,37,44,47.0,71,69,68,46.0,67.0,50,41,33,37,50.0,51,65,52,54,44.0,26,15,51.0,52.0,55.0,47.0,17,20,19.0,6,6,8,6,15,1,2.0,2.0,1.0,1,1,1
256631,19,59,70,450000.0,500.0,176.0,70.0,25,22,55,60,19.0,58,54,49,55.0,57.0,24,25,25,58,55.0,34,73,55,60,21.0,55,60,28.0,30.0,32.0,42.0,58,62,60.0,8,12,14,6,7,0,2.0,2.0,1.0,8,2,1
256633,18,60,73,575000.0,1000.0,175.0,74.0,47,63,55,51,55.0,69,69,69,53.0,67.0,61,57,39,47,57.0,63,67,61,61,57.0,47,12,65.0,59.0,63.0,65.0,15,17,14.0,15,11,6,11,11,1,3.0,2.0,1.0,8,1,2
256635,20,55,66,275000.0,850.0,183.0,73.0,26,61,61,39,50.0,60,62,61,55.0,60.0,43,40,30,35,46.0,55,70,55,60,55.0,27,16,55.0,51.0,60.0,42.0,16,14,17.0,14,10,10,9,13,1,2.0,2.0,1.0,8,1,1
